cpg_id,chr,mapinfo,genes,directions,n_t1_pairs,saliva_ok,blood_ok,buccal_ok,n_tissues_ok,rho_saliva_epic,rho_saliva_450k,rho_blood_epic,rho_blood_450k,rho_buccal_epic,rho_blood_saliva_450k,gene_annot,island_density,open_sea,design_type,saliva_amaze_raw,saliva_amaze_adj,blood_amaze_raw,blood_amaze_adj,buccal_amaze_raw,buccal_amaze_adj,grade,confirmed_tissues,hannon_cortical_raw,hannon_cortical_adj,hannon_cerebellum_raw,blood_hannon_ok,grade_v3,sommerer_buccal_R,buccal_sommerer_ok,n_independent_cohorts,grade_v4,strict_qc
cg17146558,15,101095374,AC027020.2;PRKXP1,1;1,2,TRUE,TRUE,TRUE,3,0.742857142857143,0.927272727272727,0.545454545454545,0.76969696969697,0.635064935064935,0.660606060606061,,,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.7122,0.5506,0.576,TRUE,B,,FALSE,2,B,FALSE
cg17178900,1,205818956,AC119673.2,1,1,TRUE,TRUE,TRUE,3,0.862337662337662,0.842424242424242,0.732467532467532,0.939393939393939,0.737662337662338,0.696969696969697,PM20D1,8,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.9123,0.8335,0.8856,TRUE,B,0.7506,TRUE,3,B,TRUE
cg17240725,7,73149356,METTL27,1,1,TRUE,TRUE,TRUE,3,0.655844155844156,0.757575757575757,0.663636363636364,0.672727272727273,0.711688311688312,0.903030303030303,WBSCR26,3,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.6356,0.6377,-0.3441,TRUE,B,0.5214,TRUE,3,B,TRUE
cg17267398,17,671649,DBIL5P;TLCD3A,-1;1,2,TRUE,TRUE,TRUE,3,0.575324675324675,0.672727272727273,0.606493506493507,0.903030303030303,0.64025974025974,0.624242424242424,GLOD4,,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.6482,0.631,0.676,TRUE,B,0.6996,TRUE,3,B,TRUE
cg17444298,5,211954,AHRR;CCDC127,-1;-1,2,TRUE,TRUE,TRUE,3,0.67012987012987,0.733333333333333,0.711688311688312,0.575757575757576,0.785714285714286,0.272727272727273,CCDC127,,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5037,0.4782,0.4283,TRUE,B,,FALSE,2,B,FALSE
cg17445212,2,113993313,PAX8;PAX8-AS1,-1;-1,2,TRUE,TRUE,TRUE,3,0.942857142857143,0.975757575757576,0.950649350649351,0.915151515151515,0.957142857142857,0.927272727272727,PAX8;PAX8;PAX8;PAX8;PAX8;LOC440839;LOC654433,5,FALSE,II,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,A,saliva;blood;buccal,0.7719,0.7978,0.0219,TRUE,A+,0.6212,TRUE,4,A++,TRUE
cg17509989,5,176798049,RGS14,-1,1,TRUE,TRUE,TRUE,3,0.824675324675325,0.915151515151515,0.82987012987013,0.903030303030303,0.746753246753247,0.975757575757576,RGS14,3,FALSE,I,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,A,saliva;blood,0.8465,0.8353,0.7877,TRUE,A+,0.7148,TRUE,4,A++,TRUE
cg17598339,2,170624727,CCDC173,1,1,TRUE,TRUE,TRUE,3,0.8,0.927272727272727,0.645454545454546,0.866666666666667,0.737662337662338,0.854545454545454,,2,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.6913,0.6383,0.5231,TRUE,B,0.4604,FALSE,2,B,TRUE
cg17747265,1,1875780,CFAP74,-1,1,TRUE,TRUE,TRUE,3,0.831168831168831,0.963636363636364,0.884415584415584,0.939393939393939,0.849350649350649,0.927272727272727,,3,FALSE,II,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,A,saliva;blood;buccal,0.7732,0.773,0.6733,TRUE,A+,0.6964,TRUE,4,A++,TRUE
cg17906851,17,78935070,AC127496.1,1,1,TRUE,TRUE,TRUE,3,0.850649350649351,0.781818181818182,0.796103896103896,0.745454545454545,0.806493506493506,0.866666666666667,RPTOR;RPTOR,,FALSE,I,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,A,saliva;blood,0.8278,0.8206,0.8547,TRUE,A+,,FALSE,3,A+,FALSE
cg17985854,11,65770987,SNX32,1,1,TRUE,TRUE,TRUE,3,0.9,0.636363636363636,0.683116883116883,0.854545454545454,0.779220779220779,0.842424242424242,BANF1;EIF1AD;BANF1,2,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.4384,0.4287,0.0107,FALSE,B,0.2973,FALSE,1,B,TRUE
cg18135555,8,22132992,PIWIL2,-1,1,TRUE,TRUE,TRUE,3,0.883116883116883,0.903030303030303,0.876623376623377,0.806060606060606,0.907792207792208,0.672727272727273,PIWIL2;PIWIL2,11,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.6353,0.6064,0.5392,TRUE,B,0.6086,TRUE,3,B,TRUE
cg18254983,19,51330299,LINC01869,1,1,TRUE,TRUE,TRUE,3,0.616883116883117,0.684848484848485,0.716883116883117,0.696969696969697,0.675324675324675,0.963636363636364,KLK15;KLK15;KLK15,2,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.493,0.4977,0.455,FALSE,B,0.3328,FALSE,1,B,TRUE
cg18354836,11,118559757,AP004609.3,1,1,TRUE,TRUE,TRUE,3,0.842857142857143,0.648484848484848,0.749350649350649,0.818181818181818,0.87012987012987,0.478787878787879,,,FALSE,II,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,A,saliva;blood;buccal,0.6472,0.6237,0.5702,TRUE,A+,0.4906,FALSE,3,A++,TRUE
cg18402987,7,1209562,C7ORF50,1,1,TRUE,TRUE,TRUE,3,0.697402597402597,0.684848484848485,0.781818181818182,0.660606060606061,0.796103896103896,0.878787878787879,,2,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.7307,0.7489,0.7602,TRUE,B,0.7444,TRUE,3,B,TRUE
cg18479299,3,125709523,AC092903.1;ALG1L;ROPN1B,-1;-1;-1,3,TRUE,TRUE,TRUE,3,0.879220779220779,0.878787878787879,0.835064935064935,0.927272727272727,0.820779220779221,0.975757575757576,,,FALSE,II,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A,saliva,0.7114,0.6705,0.6379,TRUE,A+,0.6972,TRUE,4,A++,TRUE
cg18668511,5,140557227,PCDHB16;PCDHB8,1;-1,2,TRUE,TRUE,TRUE,3,0.606493506493507,0.515151515151515,0.667532467532468,0.624242424242424,0.707792207792208,0.963636363636364,PCDHB8,2,FALSE,II,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,A,blood,0.6412,0.6291,0.5931,TRUE,A+,0.6692,TRUE,3,A++,TRUE
cg18705301,15,41695430,NDUFAF1;NUSAP1,1;-1,2,TRUE,TRUE,TRUE,3,0.796103896103896,0.842424242424242,0.874025974025974,0.927272727272727,0.866233766233766,0.83030303030303,NDUFAF1,,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.7716,0.6799,0.6541,TRUE,B,,FALSE,2,B,FALSE
cg18805164,19,36265700,U2AF1L4,-1,1,TRUE,TRUE,TRUE,3,0.725974025974026,0.854545454545454,0.7,0.842424242424242,0.784415584415584,0.890909090909091,SNX26,2,FALSE,I,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,A,saliva;blood;buccal,0.8406,0.8264,0.7204,TRUE,A+,0.7824,TRUE,4,A++,TRUE
cg18807011,1,184633572,AL713852.1,1,1,TRUE,TRUE,TRUE,3,0.505194805194805,0.83030303030303,0.853246753246753,0.660606060606061,0.744155844155844,0.36969696969697,,2,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.3669,0.3807,0.2497,FALSE,B,0.0804,FALSE,1,B,TRUE
cg18811130,10,131268886,MGMT,-1,1,TRUE,TRUE,TRUE,3,0.811688311688312,0.842424242424242,0.884415584415584,0.793939393939394,0.81038961038961,0.878787878787879,MGMT,0,TRUE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.8533,0.7664,0.804,TRUE,B,0.673,TRUE,3,B,TRUE
cg18815398,20,61506981,DIDO1,-1,1,TRUE,TRUE,TRUE,3,0.51038961038961,0.842424242424242,0.61038961038961,0.721212121212121,0.719480519480519,0.866666666666667,,0,TRUE,II,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,A,saliva;buccal,0.6363,0.5945,0.3687,TRUE,A+,0.4236,FALSE,3,A++,TRUE
cg18825076,15,78729989,CHRNA5,1,1,TRUE,TRUE,TRUE,3,0.735064935064935,0.757575757575757,0.842857142857143,0.890909090909091,0.833766233766234,0.745454545454545,IREB2,6,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.6102,0.6267,0.7494,TRUE,B,0.2586,FALSE,2,B,TRUE
cg18898632,2,242989856,AC093642.5,-1,1,TRUE,TRUE,TRUE,3,0.771428571428571,0.890909090909091,0.872727272727273,0.842424242424242,0.772727272727273,0.866666666666667,,4,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.4641,0.4646,0.4594,FALSE,B,,FALSE,1,B,FALSE
cg18925846,8,145164991,WDR97,-1,1,TRUE,TRUE,TRUE,3,0.725974025974026,0.672727272727273,0.684415584415584,0.721212121212121,0.731168831168831,0.866666666666667,KIAA1875,3,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.6769,0.6817,0.5766,TRUE,B,0.6789,TRUE,3,B,TRUE
cg19000186,4,47956011,AC107068.1;CNGA1,-1;-1,2,TRUE,TRUE,TRUE,3,0.822077922077922,0.818181818181818,0.841558441558442,0.818181818181818,0.802597402597403,0.612121212121212,CNGA1;CNGA1,1,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.4937,0.5404,0.3094,FALSE,B,0.4437,FALSE,1,B,TRUE
cg19051117,19,21767566,AC010615.2;AC123912.1;AC123912.4;LINC00664;ZNF208,-1;-1;-1;-1;-1,5,TRUE,TRUE,TRUE,3,0.674025974025974,0.624242424242424,0.555844155844156,0.648484848484848,0.688311688311688,0.975757575757576,,0,TRUE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.3817,0.3839,0.4362,FALSE,B,0.2953,FALSE,1,B,TRUE
cg19083407,2,113993142,PAX8;PAX8-AS1,-1;-1,2,TRUE,TRUE,TRUE,3,0.866233766233766,0.939393939393939,0.946753246753247,0.890909090909091,0.954545454545455,0.781818181818182,PAX8;PAX8;PAX8;PAX8;PAX8;LOC440839;LOC654433,7,FALSE,II,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,A,saliva;blood;buccal,0.7856,0.7993,0.0466,TRUE,A+,0.7225,TRUE,4,A++,TRUE
cg19128026,8,1792615,AC100810.7;ARHGEF10,-1;-1,2,TRUE,TRUE,TRUE,3,0.58961038961039,0.854545454545454,0.622077922077922,0.951515151515151,0.541558441558442,0.854545454545454,ARHGEF10,,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5983,0.5301,0.559,TRUE,B,,FALSE,2,B,FALSE
cg19374305,2,196933852,DNAH7,1,1,TRUE,TRUE,TRUE,3,0.606493506493507,0.575757575757576,0.651948051948052,0.842424242424242,0.705194805194805,0.709090909090909,DNAH7,8,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5698,0.4947,0.5834,TRUE,B,0.4484,FALSE,2,B,TRUE
cg19405177,8,145001428,PLEC,-1,1,TRUE,TRUE,TRUE,3,0.897402597402597,0.878787878787879,0.883116883116883,0.83030303030303,0.91038961038961,0.793939393939394,PLEC1;PLEC1;PLEC1;PLEC1;PLEC1;PLEC1;PLEC1;PLEC1,5,FALSE,II,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,A,saliva;blood;buccal,0.7548,0.7702,0.8174,TRUE,A+,0.5964,TRUE,4,A++,TRUE
cg19504605,8,144339106,MINCR,1,1,TRUE,TRUE,TRUE,3,0.81038961038961,0.915151515151515,0.772727272727273,0.987878787878788,0.842857142857143,0.927272727272727,ZFP41,0,TRUE,II,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,A,saliva;blood,0.78,0.7569,0.7211,TRUE,A+,0.804,TRUE,4,A++,TRUE
cg19518503,19,36800845,ZFP82,-1,1,TRUE,TRUE,TRUE,3,0.642857142857143,0.575757575757576,0.732467532467532,0.709090909090909,0.871428571428571,0.515151515151515,LOC100134317,,FALSE,I,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,A,saliva;buccal,0.7729,0.7137,0.7412,TRUE,A+,,FALSE,3,A+,FALSE
cg19551541,4,190935955,FRG1-DT,1,1,TRUE,TRUE,TRUE,3,0.805194805194805,0.854545454545454,0.892207792207792,0.878787878787879,0.918181818181818,0.648484848484848,,,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.7544,0.7558,0.706,TRUE,B,0.6458,TRUE,3,B,TRUE
cg19650706,5,140594406,PCDHB10,-1,1,TRUE,TRUE,TRUE,3,0.981818181818182,0.878787878787879,0.981818181818182,0.963636363636364,0.983116883116883,0.854545454545454,PCDHB13,,FALSE,II,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,A,saliva;blood;buccal,0.9478,0.8857,0.9421,TRUE,A+,,FALSE,3,A+,FALSE
cg19766460,21,43528205,UMODL1-AS1,1,1,TRUE,TRUE,TRUE,3,0.515584415584416,0.503030303030303,0.748051948051948,0.781818181818182,0.568831168831169,0.284848484848485,UMODL1;UMODL1;C21orf128,2,FALSE,II,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,A,blood,0.7715,0.7349,0.7109,TRUE,A+,0.5657,TRUE,3,A++,TRUE
cg19767548,11,18433554,LDHAL6A;LDHC,-1;-1,2,TRUE,TRUE,TRUE,3,0.831168831168831,0.903030303030303,0.801298701298701,0.648484848484848,0.74025974025974,0.503030303030303,LDHC;LDHC,6,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.3758,0.4116,0.5457,FALSE,B,0.4787,FALSE,1,B,TRUE
cg19787013,8,145737513,KIFC2,-1,1,TRUE,TRUE,TRUE,3,0.855844155844156,0.927272727272727,0.823376623376623,0.684848484848485,0.836363636363636,0.721212121212121,RECQL4,,FALSE,I,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,A,saliva;blood;buccal,0.8727,0.8569,0.8798,TRUE,A+,,FALSE,3,A+,FALSE
cg19904058,10,135279010,MTG1;SCART1,-1;1,2,TRUE,TRUE,TRUE,3,0.874025974025974,0.878787878787879,0.902597402597403,0.539393939393939,0.64025974025974,0.6,LOC619207,4,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.4439,0.4506,0.254,FALSE,B,0.4459,FALSE,1,B,TRUE
cg20044090,18,44545794,AC012254.7,1,1,TRUE,TRUE,TRUE,3,0.711688311688312,0.587878787878788,0.841558441558442,0.696969696969697,0.862337662337662,0.212121212121212,KATNAL2;TCEB3CL,,FALSE,II,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,A,saliva;blood;buccal,0.6138,0.6454,0.6999,TRUE,A+,,FALSE,3,A+,FALSE
cg20176706,3,44803129,ZNF501;ZNF502,1;1,2,TRUE,TRUE,TRUE,3,0.793506493506493,0.975757575757576,0.806493506493506,0.975757575757576,0.733766233766234,0.939393939393939,KIF15;KIAA1143;KIAA1143,,FALSE,I,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,A,saliva;blood;buccal,0.8695,0.7693,0.8237,TRUE,A+,,FALSE,3,A+,FALSE
cg20188490,12,11080457,AC244131.1;LINC01252;PRH1;TAS2R14,1;1;1;1,4,TRUE,TRUE,TRUE,3,0.746753246753247,0.806060606060606,0.719480519480519,0.781818181818182,0.850649350649351,0.733333333333333,PRH2;PRH2;PRR4;PRH1,,FALSE,II,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,A,blood;buccal,0.6769,0.6049,0.7894,TRUE,A+,0.6136,TRUE,3,A++,TRUE
cg20208858,19,49865767,TEAD2,1,1,TRUE,TRUE,TRUE,3,0.587012987012987,0.76969696969697,0.65974025974026,0.709090909090909,0.802597402597403,0.636363636363636,DKKL1;TEAD2,4,FALSE,I,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,A,saliva;blood,0.4305,0.4234,0.4569,FALSE,A+,0.4385,FALSE,2,A++,TRUE
cg20220242,21,30392188,AF165147.1;RWDD2B,-1;-1,2,TRUE,TRUE,TRUE,3,0.88961038961039,0.878787878787879,0.748051948051948,0.854545454545454,0.812987012987013,0.854545454545454,RWDD2B,6,FALSE,II,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,A,buccal,0.4909,0.4628,0.4306,FALSE,A+,0.5712,TRUE,2,A++,TRUE
cg20239381,11,590115,TMEM80,1,1,TRUE,TRUE,TRUE,3,0.750649350649351,0.587878787878788,0.692207792207792,0.6,0.814285714285714,0.806060606060606,PHRF1,,FALSE,II,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,A,saliva,0.7063,0.7111,0.5403,TRUE,A+,0.6252,TRUE,4,A++,TRUE
cg20262330,14,70826997,COX16,1,1,TRUE,TRUE,TRUE,3,0.623376623376623,0.890909090909091,0.579220779220779,0.612121212121212,0.738961038961039,0.696969696969697,COX16,6,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.3251,0.3234,0.1916,FALSE,B,0.441,FALSE,1,B,TRUE
cg20293894,10,134779328,CFAP46,1,1,TRUE,TRUE,TRUE,3,0.797402597402597,0.793939393939394,0.844155844155844,0.866666666666667,0.901298701298701,0.903030303030303,,,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.6945,0.691,0.5315,TRUE,B,,FALSE,2,B,FALSE
cg20415053,1,26527928,CNKSR1,1,1,TRUE,TRUE,TRUE,3,0.693506493506494,0.527272727272727,0.836363636363636,0.818181818181818,0.697402597402597,0.393939393939394,CATSPER4,2,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.8448,0.8511,0.7624,TRUE,B,0.5488,TRUE,3,B,TRUE
cg20433858,1,248101009,OR2L13;OR2L2;OR2M4,-1;-1;-1,3,TRUE,TRUE,TRUE,3,0.835064935064935,0.854545454545454,0.87012987012987,0.818181818181818,0.918181818181818,0.709090909090909,OR2L13,4,FALSE,II,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,A,saliva;blood;buccal,0.7996,0.832,0.7622,TRUE,A+,0.7678,TRUE,4,A++,TRUE
cg20434529,1,248100345,OR2L13,-1,1,TRUE,TRUE,TRUE,3,0.854545454545454,0.721212121212121,0.797402597402597,0.939393939393939,0.8,0.709090909090909,OR2L13,,FALSE,II,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,A,saliva;blood;buccal,0.8712,0.8262,0.7503,TRUE,A+,0.6365,TRUE,4,A++,TRUE
cg20499290,10,38015579,ZNF25,1,1,TRUE,TRUE,TRUE,3,0.611688311688312,0.6,0.742857142857143,0.781818181818182,0.566233766233766,0.709090909090909,,0,TRUE,I,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,A,saliva,0.4829,0.5253,0.357,FALSE,A+,0.3163,FALSE,2,A++,TRUE
cg20607287,7,12443886,VWDE,-1,1,TRUE,TRUE,TRUE,3,0.707792207792208,0.854545454545454,0.597402597402597,0.83030303030303,0.703896103896104,0.890909090909091,VWDE,9,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.6241,0.6237,0.5807,TRUE,B,0.3908,FALSE,2,B,TRUE
cg20662725,19,22235022,ZNF257,-1,1,TRUE,TRUE,TRUE,3,0.657142857142857,0.781818181818182,0.531168831168831,0.660606060606061,0.892207792207792,0.745454545454545,ZNF257,,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.4949,0.5345,0.4023,FALSE,B,,FALSE,1,B,FALSE
cg20727362,22,43045952,A4GALT,-1,1,TRUE,TRUE,TRUE,3,0.649350649350649,0.842424242424242,0.805194805194805,0.866666666666667,0.72987012987013,0.866666666666667,CYB5R3,7,FALSE,II,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,A,saliva;blood;buccal,0.5597,0.5027,0.6509,TRUE,A+,0.5129,TRUE,4,A++,TRUE
cg20803293,1,110254709,GSTM1;GSTM2;GSTM5,-1;-1;-1,3,TRUE,TRUE,TRUE,3,0.662337662337662,0.684848484848485,0.875324675324675,0.842424242424242,0.666233766233766,0.660606060606061,GSTM5,,FALSE,I,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,A,saliva;blood;buccal,0.8602,0.7903,0.7549,TRUE,A+,0.6463,TRUE,4,A++,TRUE
cg20825710,11,1620352,KRTAP5-AS1,-1,1,TRUE,TRUE,TRUE,3,0.628571428571429,0.866666666666667,0.698701298701299,0.866666666666667,0.623376623376623,0.696969696969697,HCCA2;KRTAP5-2;LOC338651,,FALSE,II,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,A,saliva,0.6022,0.5787,0.6589,TRUE,A+,0.1093,FALSE,3,A+,TRUE
cg20849893,7,64541193,AC073210.1;CCT6P3;EEF1DP4;ERV3-1;GTF2IP14;INTS4P1,1;1;-1;1;1;-1,6,TRUE,TRUE,TRUE,3,0.527272727272727,0.76969696969697,0.596103896103896,0.648484848484848,0.766233766233766,0.442424242424242,,,FALSE,II,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,A,saliva;blood;buccal,0.5323,0.4568,0.6427,TRUE,A+,0.4158,FALSE,3,A++,TRUE
cg20861237,15,101090531,AC027020.2;PRKXP1,1;1,2,TRUE,TRUE,TRUE,3,0.68961038961039,0.733333333333333,0.798701298701299,0.854545454545454,0.771428571428571,0.660606060606061,,,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.6039,0.5912,0.654,TRUE,B,0.4685,FALSE,2,B,TRUE
cg20995778,19,55478262,AC011476.3;NLRP2,-1;-1,2,TRUE,TRUE,TRUE,3,0.736363636363636,0.818181818181818,0.820779220779221,0.915151515151515,0.881818181818182,0.915151515151515,NLRP2,,FALSE,II,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,A,saliva;blood;buccal,0.6369,0.646,0.5803,TRUE,A+,,FALSE,3,A+,FALSE
cg21006727,21,46349059,AL844908.2;LINC01547,-1;-1,2,TRUE,TRUE,TRUE,3,0.803896103896104,0.927272727272727,0.776623376623377,0.733333333333333,0.837662337662338,0.612121212121212,ITGB2,5,FALSE,II,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,A,buccal,0.5824,0.6415,0.5216,TRUE,A+,0.1408,FALSE,2,A+,TRUE
cg21042333,19,49538828,RUVBL2,1,1,TRUE,TRUE,TRUE,3,0.742857142857143,0.745454545454545,0.64025974025974,0.551515151515151,0.885714285714286,0.36969696969697,SNAR-G1;CGB1,,FALSE,II,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,A,blood,0.5667,0.5598,0.5744,TRUE,A+,,FALSE,2,A+,FALSE
cg21116314,19,9546752,AC011451.4;ZNF266,-1;1,2,TRUE,TRUE,TRUE,3,0.503896103896104,0.624242424242424,0.542857142857143,0.927272727272727,0.535064935064935,0.660606060606061,ZNF266;ZNF266,10,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.4803,0.4883,0.3525,FALSE,B,0.283,FALSE,1,B,TRUE
cg21194808,1,2205498,FAAP20,-1,1,TRUE,TRUE,TRUE,3,0.616883116883117,0.721212121212121,0.8,0.551515151515151,0.796103896103896,0.648484848484848,SKI,5,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.4996,0.4888,-0.0395,FALSE,B,0.3079,FALSE,1,B,TRUE
cg21315874,15,80211847,AC015871.3,-1,1,TRUE,TRUE,TRUE,3,0.62987012987013,0.866666666666667,0.702597402597403,0.527272727272727,0.692207792207792,0.393939393939394,ST20,,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5985,0.5934,0.5812,TRUE,B,,FALSE,2,B,FALSE
cg21385522,1,16154831,AL450998.1,1,1,TRUE,TRUE,TRUE,3,0.825974025974026,0.781818181818182,0.88961038961039,0.733333333333333,0.85974025974026,0.721212121212121,,,FALSE,II,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,A,blood,0.8449,0.8367,0.8553,TRUE,A+,,FALSE,2,A+,FALSE
cg21482265,2,113992762,PAX8;PAX8-AS1,-1;-1,2,TRUE,TRUE,TRUE,3,0.937662337662338,0.927272727272727,0.957142857142857,0.939393939393939,0.942857142857143,0.939393939393939,PAX8;PAX8;PAX8;PAX8;PAX8;LOC440839;LOC654433,5,FALSE,II,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,A,saliva;blood;buccal,0.7887,0.8221,0.1313,TRUE,A+,0.7324,TRUE,4,A++,TRUE
cg21484985,14,70690525,AL160191.3,-1,1,TRUE,TRUE,TRUE,3,0.936363636363636,0.951515151515151,0.937662337662338,0.818181818181818,0.909090909090909,0.866666666666667,,7,FALSE,I,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,A,saliva;blood;buccal,0.8897,0.827,0.8462,TRUE,A+,0.7066,TRUE,4,A++,TRUE
cg21540359,7,52341648,AC006459.1,-1,1,TRUE,TRUE,TRUE,3,0.571428571428571,0.709090909090909,0.794805194805195,0.733333333333333,0.688311688311688,0.321212121212121,,2,FALSE,I,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,A,saliva;buccal,0.5297,0.5172,0.387,TRUE,A+,0.6436,TRUE,4,A++,TRUE
cg21550016,2,113992930,PAX8;PAX8-AS1,-1;-1,2,TRUE,TRUE,TRUE,3,0.935064935064935,0.890909090909091,0.958441558441558,0.951515151515151,0.963636363636364,0.939393939393939,PAX8;PAX8;PAX8;PAX8;PAX8;LOC440839;LOC654433,7,FALSE,I,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,A,saliva;blood;buccal,0.7912,0.8116,0.6807,TRUE,A+,0.7671,TRUE,4,A++,TRUE
cg21610815,2,113994035,PAX8;PAX8-AS1,-1;-1,2,TRUE,TRUE,TRUE,3,0.687012987012987,0.721212121212121,0.881818181818182,0.781818181818182,0.794805194805195,0.757575757575757,PAX8;PAX8;LOC654433;PAX8;PAX8;PAX8;LOC440839,0,TRUE,I,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,A,saliva;blood;buccal,0.6923,0.7229,0.4231,TRUE,A+,,FALSE,3,A+,FALSE
cg21717724,9,123604514,CUTALP;PSMD5,-1;-1,2,TRUE,TRUE,TRUE,3,0.928571428571429,0.927272727272727,0.945454545454545,0.939393939393939,0.896103896103896,0.866666666666667,PSMD5;LOC253039,2,FALSE,II,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,A,saliva;blood,0.8663,0.8292,0.8076,TRUE,A+,0.7505,TRUE,4,A++,TRUE
cg21724239,8,58056113,LINC00588,1,1,TRUE,TRUE,TRUE,3,0.922077922077922,0.781818181818182,0.950649350649351,0.987878787878788,0.906493506493506,0.76969696969697,,5,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.7926,0.7524,0.6993,TRUE,B,0.6916,TRUE,3,B,TRUE
